Name,RegisterNumber,Department,UserType,InTime,OutTime,Semester,BookName,BookTakenDate,BookReturnDate,BookAuthor,BookID,BookShelf,BookCategory,BalanceBookAvailability
User0731,REG565807,EEE,Student,08:07,13:07,VI,The Lord of the Rings,03-05-2024,11-05-2024,J.R.R. Tolkien,BID2791,Shelf-6,Technology,2
User0732,REG941530,AI&DS,Student,17:14,12:30,VIII,The Alchemist,20-09-2023,24-09-2023,Paulo Coelho,BID4720,Shelf-9,Fiction,0
User0733,REG112288,MECH,Student,12:07,09:35,I,Great Expectations,17-07-2023,29-07-2023,Charles Dickens,BID6003,Shelf-4,Education,4
User0734,REG229250,CIVIL,Teacher,16:03,13:27,I,Moby-Dick,13-11-2023,24-11-2023,Herman Melville,BID1345,Shelf-18,Reference,4
User0735,REG185506,MECH,Teacher,08:33,11:02,IV,1984,19-11-2024,21-11-2024,George Orwell,BID3399,Shelf-15,Technology,3
User0736,REG473849,CSE,Student,16:33,11:07,IV,Pride and Prejudice,25-04-2023,27-04-2023,Jane Austen,BID7917,Shelf-15,Science,6
User0737,REG841309,MECH,Student,11:51,14:46,VI,The Lord of the Rings,24-09-2024,25-09-2024,J.R.R. Tolkien,BID1937,Shelf-6,Comics,5
User0738,REG584528,CIVIL,Teacher,12:13,14:14,V,Animal Farm,22-07-2023,23-07-2023,George Orwell,BID5874,Shelf-18,Technology,2
User0739,REG186127,CSE,Student,15:48,08:48,VII,Great Expectations,30-01-2024,10-02-2024,Charles Dickens,BID6285,Shelf-13,Comics,4
User0740,REG984022,IT,Student,15:37,12:01,III,Great Expectations,04-08-2024,22-08-2024,Charles Dickens,BID6052,Shelf-20,Technology,10
User0741,REG756226,CSE,Teacher,11:37,16:55,VIII,The Catcher in the Rye,29-05-2023,10-06-2023,J.D. Salinger,BID1923,Shelf-7,Reference,6
User0742,REG399961,MECH,Student,11:33,11:16,I,Great Expectations,09-11-2023,18-11-2023,Charles Dickens,BID5327,Shelf-15,History,7
User0743,REG485772,EEE,Teacher,12:38,10:19,II,Great Expectations,10-02-2023,11-02-2023,Charles Dickens,BID1604,Shelf-18,Science,6
User0744,REG839041,ECE,Teacher,09:21,16:16,VIII,1984,23-04-2023,03-05-2023,George Orwell,BID2181,Shelf-18,Science,6
User0745,REG229087,MBA,Student,13:03,08:45,V,Great Expectations,24-10-2024,07-11-2024,Charles Dickens,BID1676,Shelf-5,Technology,1
User0746,REG728720,ECE,Student,13:39,14:18,I,The Catcher in the Rye,26-09-2023,,J.D. Salinger,BID7871,Shelf-8,Reference,3
User0747,REG715328,CIVIL,Teacher,12:06,09:58,II,War and Peace,08-08-2023,12-08-2023,Leo Tolstoy,BID3122,Shelf-13,Education,6
User0748,REG910358,ECE,Student,09:22,15:11,VII,Pride and Prejudice,11-10-2024,,Jane Austen,BID9567,Shelf-14,Technology,4
User0749,REG289901,MECH,Teacher,11:24,13:38,II,Great Expectations,20-03-2024,29-03-2024,Charles Dickens,BID7274,Shelf-7,Comics,9
User0750,REG671321,EEE,Teacher,14:07,09:06,IV,Great Expectations,08-01-2024,27-01-2024,Charles Dickens,BID1786,Shelf-16,Technology,10
User0751,REG269869,AI&DS,Teacher,16:19,17:32,V,The Hobbit,02-01-2024,05-01-2024,J.R.R. Tolkien,BID6357,Shelf-18,Technology,5
User0752,REG771046,AI&DS,Student,15:32,12:46,VI,Alice's Adventures in Wonderland,05-07-2024,,Lewis Carroll,BID5372,Shelf-4,Comics,1
User0753,REG917526,MECH,Student,16:32,13:17,VI,Great Expectations,22-08-2024,24-08-2024,Charles Dickens,BID2276,Shelf-13,Comics,0
User0754,REG848906,MECH,Student,16:11,08:21,II,Treasure Island,17-01-2023,22-01-2023,Robert Louis Stevenson,BID3656,Shelf-16,Science,10
User0755,REG106146,AI&DS,Teacher,12:30,12:56,I,The Alchemist,01-07-2023,14-07-2023,Paulo Coelho,BID7047,Shelf-5,Education,3
User0756,REG215910,CSE,Student,08:00,16:34,III,The Hobbit,02-10-2023,13-10-2023,J.R.R. Tolkien,BID2980,Shelf-17,Comics,8
User0757,REG609394,AI&DS,Teacher,13:13,16:55,VI,The Adventures of Tom Sawyer,13-03-2023,18-03-2023,Mark Twain,BID7548,Shelf-7,Fiction,7
User0758,REG674316,EEE,Teacher,15:17,14:33,V,Animal Farm,14-05-2024,26-05-2024,George Orwell,BID5635,Shelf-16,Fiction,0
User0759,REG246178,MBA,Student,15:06,09:04,III,Great Expectations,07-12-2024,24-12-2024,Charles Dickens,BID2795,Shelf-9,Fiction,4
User0760,REG989831,MBA,Student,14:02,14:04,III,To Kill a Mockingbird,08-02-2024,14-02-2024,Harper Lee,BID6884,Shelf-14,Science,3
User0761,REG448869,MECH,Student,13:45,15:54,VI,1984,07-10-2023,12-10-2023,George Orwell,BID5371,Shelf-9,Comics,3
User0762,REG997716,MECH,Teacher,16:51,15:04,VII,To Kill a Mockingbird,15-12-2024,02-01-2025,Harper Lee,BID5367,Shelf-2,Technology,2
User0763,REG697155,MECH,Student,17:08,11:58,V,Treasure Island,11-02-2023,28-02-2023,Robert Louis Stevenson,BID6733,Shelf-9,Science,3
User0764,REG290498,CSE,Student,15:25,14:16,VIII,War and Peace,14-03-2024,22-03-2024,Leo Tolstoy,BID7814,Shelf-7,Technology,2
User0765,REG422774,ECE,Teacher,16:47,11:25,V,The Adventures of Tom Sawyer,04-02-2023,13-02-2023,Mark Twain,BID2370,Shelf-2,Reference,10
User0766,REG219281,EEE,Student,10:13,16:43,III,The Catcher in the Rye,11-03-2024,20-03-2024,J.D. Salinger,BID2323,Shelf-19,General,8
User0767,REG875430,EEE,Teacher,14:26,14:14,VI,Moby-Dick,08-04-2023,11-04-2023,Herman Melville,BID8871,Shelf-1,Comics,3
User0768,REG614125,AI&DS,Teacher,10:54,09:10,VI,The Alchemist,07-12-2023,,Paulo Coelho,BID7624,Shelf-3,Education,1
User0769,REG547260,MBA,Student,13:23,15:25,VII,War and Peace,21-06-2024,05-07-2024,Leo Tolstoy,BID8330,Shelf-18,Reference,7
User0770,REG203353,EEE,Teacher,14:07,17:40,VI,Pride and Prejudice,27-11-2023,15-12-2023,Jane Austen,BID7417,Shelf-2,Science,1
User0771,REG241336,CSE,Teacher,10:15,08:55,II,Animal Farm,05-09-2023,23-09-2023,George Orwell,BID1567,Shelf-11,Education,2
User0772,REG582031,IT,Student,10:21,10:05,VI,Brave New World,28-07-2024,30-07-2024,Aldous Huxley,BID5697,Shelf-20,Reference,4
User0773,REG249102,ECE,Teacher,10:31,16:24,III,Great Expectations,04-02-2023,21-02-2023,Charles Dickens,BID7688,Shelf-4,Technology,3
User0774,REG410612,ECE,Student,14:28,12:57,I,Alice's Adventures in Wonderland,26-01-2023,08-02-2023,Lewis Carroll,BID5370,Shelf-17,Technology,1
User0775,REG703522,CSE,Teacher,12:26,17:00,II,War and Peace,14-09-2024,15-09-2024,Leo Tolstoy,BID4477,Shelf-8,General,8
User0776,REG363847,MBA,Teacher,11:36,17:26,I,Treasure Island,31-07-2024,05-08-2024,Robert Louis Stevenson,BID3454,Shelf-6,History,9
User0777,REG466111,CSE,Teacher,14:00,13:47,I,Alice's Adventures in Wonderland,02-06-2023,19-06-2023,Lewis Carroll,BID6175,Shelf-18,History,7
User0778,REG772912,CIVIL,Student,15:24,09:36,V,To Kill a Mockingbird,16-10-2024,21-10-2024,Harper Lee,BID4759,Shelf-9,Comics,6
User0779,REG247014,CSE,Student,08:43,15:36,IV,The Catcher in the Rye,30-08-2024,12-09-2024,J.D. Salinger,BID5973,Shelf-9,General,4
User0780,REG862460,CIVIL,Student,15:42,15:02,VIII,The Alchemist,12-11-2024,23-11-2024,Paulo Coelho,BID7438,Shelf-19,Science,6
User0781,REG879772,EEE,Student,10:19,11:41,III,Treasure Island,30-12-2023,01-01-2024,Robert Louis Stevenson,BID7695,Shelf-17,Education,0
User0782,REG973677,IT,Teacher,13:10,12:15,IV,To Kill a Mockingbird,09-01-2023,21-01-2023,Harper Lee,BID6249,Shelf-3,Comics,9
User0783,REG946231,EEE,Teacher,11:05,09:04,IV,To Kill a Mockingbird,23-12-2023,08-01-2024,Harper Lee,BID2494,Shelf-5,Technology,0
User0784,REG912159,CSE,Student,12:38,15:05,V,The Adventures of Tom Sawyer,05-06-2023,,Mark Twain,BID3054,Shelf-7,Reference,2
User0785,REG651526,CSE,Teacher,11:34,12:23,IV,To Kill a Mockingbird,18-08-2024,23-08-2024,Harper Lee,BID9067,Shelf-14,General,9
User0786,REG966817,ECE,Teacher,16:01,13:33,VII,To Kill a Mockingbird,22-05-2023,07-06-2023,Harper Lee,BID3479,Shelf-18,Technology,10
User0787,REG439218,MECH,Teacher,17:00,15:33,IV,The Adventures of Tom Sawyer,05-08-2023,14-08-2023,Mark Twain,BID5760,Shelf-12,Science,1
User0788,REG695429,IT,Student,17:58,15:11,IV,War and Peace,01-01-2024,13-01-2024,Leo Tolstoy,BID9484,Shelf-13,Reference,2
User0789,REG982896,MBA,Teacher,16:16,13:28,II,The Alchemist,14-04-2023,23-04-2023,Paulo Coelho,BID6559,Shelf-3,General,10
User0790,REG890509,IT,Student,11:37,10:23,I,War and Peace,03-09-2023,,Leo Tolstoy,BID4736,Shelf-7,Comics,3
User0791,REG150051,MECH,Teacher,13:09,16:51,VIII,To Kill a Mockingbird,30-01-2023,06-02-2023,Harper Lee,BID1036,Shelf-11,Science,4
User0792,REG388909,EEE,Student,12:24,11:32,II,The Hobbit,07-03-2023,08-03-2023,J.R.R. Tolkien,BID4903,Shelf-17,Technology,6
User0793,REG410957,CIVIL,Student,09:03,17:34,III,The Hobbit,27-12-2023,,J.R.R. Tolkien,BID4145,Shelf-8,History,10
User0794,REG716903,CSE,Student,17:27,08:37,II,The Adventures of Tom Sawyer,08-01-2024,11-01-2024,Mark Twain,BID7984,Shelf-7,Science,5
User0795,REG192128,CSE,Teacher,15:08,11:53,III,Brave New World,16-11-2023,,Aldous Huxley,BID7265,Shelf-9,General,0
User0796,REG747113,MECH,Teacher,11:31,11:40,VII,1984,18-04-2023,07-05-2023,George Orwell,BID5442,Shelf-13,Technology,1
User0797,REG618279,IT,Teacher,09:41,15:08,I,The Catcher in the Rye,12-09-2023,01-10-2023,J.D. Salinger,BID7314,Shelf-15,Science,10
User0798,REG513486,EEE,Teacher,08:29,09:52,I,Alice's Adventures in Wonderland,17-04-2024,,Lewis Carroll,BID2714,Shelf-1,Technology,1
User0799,REG220097,ECE,Student,11:58,17:37,VI,1984,29-07-2023,08-08-2023,George Orwell,BID4485,Shelf-6,History,9
User0800,REG300946,ECE,Teacher,17:14,09:11,VI,Treasure Island,09-09-2024,,Robert Louis Stevenson,BID9479,Shelf-6,Education,2
User0801,REG305921,CIVIL,Teacher,10:52,16:57,II,The Alchemist,21-10-2024,08-11-2024,Paulo Coelho,BID9825,Shelf-7,Technology,8
User0802,REG866627,IT,Teacher,15:28,13:49,I,Alice's Adventures in Wonderland,10-08-2024,22-08-2024,Lewis Carroll,BID8433,Shelf-11,General,2
User0803,REG209724,MBA,Teacher,12:41,11:31,VII,Moby-Dick,09-10-2024,,Herman Melville,BID2777,Shelf-9,Technology,1
User0804,REG199896,CSE,Student,16:24,12:15,VIII,The Lord of the Rings,31-01-2023,15-02-2023,J.R.R. Tolkien,BID9585,Shelf-15,Fiction,5
User0805,REG786648,MECH,Teacher,10:14,08:27,I,Alice's Adventures in Wonderland,16-04-2024,25-04-2024,Lewis Carroll,BID2752,Shelf-19,Comics,9
User0806,REG497269,MECH,Student,10:41,09:04,VIII,Pride and Prejudice,28-10-2024,05-11-2024,Jane Austen,BID4089,Shelf-16,Reference,5
User0807,REG575705,IT,Student,14:59,16:41,VIII,The Lord of the Rings,16-10-2023,29-10-2023,J.R.R. Tolkien,BID7868,Shelf-11,Technology,0
User0808,REG236994,CIVIL,Student,15:58,16:31,VI,To Kill a Mockingbird,10-11-2023,30-11-2023,Harper Lee,BID3867,Shelf-18,General,7
User0809,REG606738,IT,Student,08:15,09:17,V,Brave New World,18-07-2024,30-07-2024,Aldous Huxley,BID8986,Shelf-7,Reference,0
User0810,REG582919,MBA,Teacher,12:30,15:41,II,To Kill a Mockingbird,03-06-2023,18-06-2023,Harper Lee,BID1969,Shelf-13,History,3
User0811,REG435496,EEE,Teacher,16:25,15:39,VII,The Alchemist,17-03-2024,,Paulo Coelho,BID7855,Shelf-11,History,5
User0812,REG520589,EEE,Student,14:10,17:51,VII,1984,09-03-2024,27-03-2024,George Orwell,BID2166,Shelf-2,Comics,1
User0813,REG208614,MECH,Teacher,13:57,15:59,VI,Animal Farm,29-01-2024,30-01-2024,George Orwell,BID3423,Shelf-8,Fiction,8
User0814,REG815395,ECE,Teacher,12:52,08:55,IV,The Catcher in the Rye,16-01-2024,30-01-2024,J.D. Salinger,BID5161,Shelf-1,Comics,10
User0815,REG432474,CIVIL,Teacher,10:33,08:50,IV,The Adventures of Tom Sawyer,01-11-2023,14-11-2023,Mark Twain,BID5777,Shelf-15,Education,1
User0816,REG200333,MBA,Student,11:37,14:36,II,Pride and Prejudice,14-02-2024,21-02-2024,Jane Austen,BID8168,Shelf-15,Technology,0
User0817,REG822353,MECH,Teacher,15:54,11:22,V,Animal Farm,24-02-2024,04-03-2024,George Orwell,BID4298,Shelf-8,Technology,7
User0818,REG959994,ECE,Teacher,12:56,17:48,I,The Catcher in the Rye,06-10-2024,,J.D. Salinger,BID9354,Shelf-8,Reference,1
User0819,REG630642,CIVIL,Teacher,14:51,11:12,IV,Moby-Dick,02-03-2023,,Herman Melville,BID5791,Shelf-5,Science,4
User0820,REG308962,CSE,Student,09:05,08:03,I,The Adventures of Tom Sawyer,13-12-2023,21-12-2023,Mark Twain,BID9355,Shelf-13,Reference,8
User0821,REG468113,CSE,Teacher,16:47,15:43,II,Animal Farm,22-04-2023,24-04-2023,George Orwell,BID5569,Shelf-8,Fiction,0
User0822,REG222427,IT,Student,11:06,11:19,II,Animal Farm,28-02-2024,17-03-2024,George Orwell,BID5219,Shelf-19,Technology,1
User0823,REG669107,ECE,Student,17:02,13:45,VI,Treasure Island,29-06-2023,12-07-2023,Robert Louis Stevenson,BID2261,Shelf-13,General,3
User0824,REG578889,MECH,Teacher,14:16,13:13,V,Pride and Prejudice,30-10-2023,10-11-2023,Jane Austen,BID9056,Shelf-9,Reference,5
User0825,REG108236,IT,Teacher,16:20,16:10,I,War and Peace,08-02-2024,17-02-2024,Leo Tolstoy,BID4076,Shelf-19,Science,0
User0826,REG464144,ECE,Student,16:08,08:02,V,The Alchemist,23-05-2023,03-06-2023,Paulo Coelho,BID4732,Shelf-12,Science,10
User0827,REG521663,MECH,Student,10:30,14:58,VII,The Catcher in the Rye,29-07-2023,05-08-2023,J.D. Salinger,BID2582,Shelf-2,Science,3
User0828,REG242875,CSE,Teacher,08:40,15:35,II,The Catcher in the Rye,21-12-2024,,J.D. Salinger,BID3383,Shelf-20,Science,9
User0829,REG920902,IT,Student,08:09,08:25,II,Moby-Dick,11-05-2023,17-05-2023,Herman Melville,BID3359,Shelf-16,Science,4
User0830,REG252213,CIVIL,Student,08:13,13:32,IV,Animal Farm,20-08-2023,25-08-2023,George Orwell,BID3590,Shelf-16,Comics,1
User0831,REG847263,CSE,Teacher,14:15,09:43,VI,Treasure Island,25-11-2024,02-12-2024,Robert Louis Stevenson,BID2442,Shelf-10,History,1
User0832,REG381629,CIVIL,Teacher,08:14,16:37,VII,Animal Farm,16-10-2024,25-10-2024,George Orwell,BID5235,Shelf-14,Technology,5
User0833,REG300408,IT,Teacher,17:37,09:55,V,The Adventures of Tom Sawyer,30-07-2023,05-08-2023,Mark Twain,BID8949,Shelf-10,Reference,5
User0834,REG316939,ECE,Teacher,14:39,17:34,VII,Moby-Dick,24-01-2024,27-01-2024,Herman Melville,BID1429,Shelf-14,Fiction,2
User0835,REG890326,AI&DS,Teacher,17:41,09:14,II,The Catcher in the Rye,27-08-2024,13-09-2024,J.D. Salinger,BID1008,Shelf-20,Technology,2
User0836,REG273838,AI&DS,Student,12:31,17:23,VII,Brave New World,23-05-2024,03-06-2024,Aldous Huxley,BID5416,Shelf-4,Education,0
User0837,REG430044,MBA,Student,11:10,12:01,III,Treasure Island,04-11-2024,18-11-2024,Robert Louis Stevenson,BID4518,Shelf-20,Reference,6
User0838,REG523870,MBA,Teacher,08:43,08:27,IV,Animal Farm,01-04-2024,21-04-2024,George Orwell,BID3191,Shelf-7,Reference,10
User0839,REG721504,AI&DS,Student,12:48,13:42,I,The Lord of the Rings,27-06-2024,15-07-2024,J.R.R. Tolkien,BID2507,Shelf-14,Science,8
User0840,REG603892,EEE,Student,08:26,14:57,III,The Adventures of Tom Sawyer,28-09-2023,14-10-2023,Mark Twain,BID8172,Shelf-9,Science,10
User0841,REG830813,MBA,Student,12:09,08:13,VI,Brave New World,04-09-2024,24-09-2024,Aldous Huxley,BID9749,Shelf-12,Fiction,5
User0842,REG145072,EEE,Teacher,15:41,15:02,IV,The Lord of the Rings,24-03-2024,02-04-2024,J.R.R. Tolkien,BID8267,Shelf-6,Fiction,6
User0843,REG846756,MECH,Teacher,08:34,15:59,VI,The Lord of the Rings,05-01-2024,20-01-2024,J.R.R. Tolkien,BID6111,Shelf-19,Reference,1
User0844,REG183754,ECE,Student,11:06,08:00,III,Brave New World,24-01-2023,05-02-2023,Aldous Huxley,BID8249,Shelf-3,Science,9
User0845,REG208293,AI&DS,Student,11:05,13:15,II,To Kill a Mockingbird,08-07-2023,18-07-2023,Harper Lee,BID2430,Shelf-13,Science,9
User0846,REG437539,CSE,Teacher,17:31,09:20,I,The Lord of the Rings,25-11-2024,06-12-2024,J.R.R. Tolkien,BID2217,Shelf-17,Science,10
User0847,REG549178,MECH,Teacher,13:37,13:35,III,Alice's Adventures in Wonderland,12-09-2023,,Lewis Carroll,BID7765,Shelf-15,Technology,6
User0848,REG892641,CIVIL,Student,16:39,11:40,V,1984,26-04-2024,15-05-2024,George Orwell,BID1833,Shelf-16,Technology,5
User0849,REG701802,ECE,Student,10:06,12:07,VII,The Hobbit,25-04-2024,08-05-2024,J.R.R. Tolkien,BID1340,Shelf-15,Comics,4
User0850,REG762145,ECE,Student,17:10,14:55,V,Great Expectations,01-06-2024,19-06-2024,Charles Dickens,BID4817,Shelf-7,General,10
User0851,REG933368,EEE,Student,10:29,12:30,V,Brave New World,27-08-2024,09-09-2024,Aldous Huxley,BID1546,Shelf-12,Technology,5
User0852,REG989223,EEE,Teacher,11:06,10:59,VI,1984,21-09-2023,01-10-2023,George Orwell,BID8225,Shelf-3,Fiction,8
User0853,REG698159,CSE,Teacher,17:14,09:40,V,Treasure Island,17-10-2023,25-10-2023,Robert Louis Stevenson,BID3888,Shelf-17,Education,9
User0854,REG376876,MECH,Student,11:29,15:58,VII,Animal Farm,02-03-2024,05-03-2024,George Orwell,BID2915,Shelf-18,General,3
User0855,REG269415,ECE,Teacher,10:12,10:59,III,War and Peace,08-02-2023,09-02-2023,Leo Tolstoy,BID4870,Shelf-7,Technology,9
User0856,REG437992,MBA,Teacher,14:37,16:19,VIII,Moby-Dick,19-10-2023,25-10-2023,Herman Melville,BID1710,Shelf-2,Education,1
User0857,REG855976,CSE,Teacher,16:01,17:37,VII,Moby-Dick,24-04-2023,11-05-2023,Herman Melville,BID4283,Shelf-19,Technology,3
User0858,REG596134,MBA,Teacher,09:42,09:58,V,Treasure Island,28-09-2023,11-10-2023,Robert Louis Stevenson,BID6290,Shelf-7,General,4
User0859,REG368551,CIVIL,Student,15:23,09:50,IV,Pride and Prejudice,19-04-2024,,Jane Austen,BID6752,Shelf-9,Fiction,8
User0860,REG132464,AI&DS,Student,09:28,11:35,I,Alice's Adventures in Wonderland,08-06-2024,28-06-2024,Lewis Carroll,BID7611,Shelf-6,Technology,7
User0861,REG770419,EEE,Teacher,17:27,13:43,III,Alice's Adventures in Wonderland,06-05-2023,11-05-2023,Lewis Carroll,BID5399,Shelf-13,Comics,0
User0862,REG858142,AI&DS,Student,14:35,13:06,V,Moby-Dick,20-06-2023,04-07-2023,Herman Melville,BID3728,Shelf-1,Technology,4
User0863,REG761870,AI&DS,Teacher,16:28,12:42,III,1984,21-02-2023,02-03-2023,George Orwell,BID2206,Shelf-7,Technology,4
User0864,REG176990,MECH,Teacher,09:04,10:03,IV,The Alchemist,01-02-2024,21-02-2024,Paulo Coelho,BID5738,Shelf-11,History,4
User0865,REG163499,AI&DS,Student,14:56,11:26,III,Pride and Prejudice,18-02-2023,08-03-2023,Jane Austen,BID1213,Shelf-14,Science,2
User0866,REG701265,EEE,Student,10:55,15:06,VIII,Animal Farm,15-11-2023,16-11-2023,George Orwell,BID4233,Shelf-1,General,0
User0867,REG546554,CSE,Teacher,09:15,16:01,III,To Kill a Mockingbird,10-12-2023,16-12-2023,Harper Lee,BID9061,Shelf-13,Comics,8
User0868,REG154490,MECH,Student,09:54,15:21,VI,The Catcher in the Rye,12-04-2024,14-04-2024,J.D. Salinger,BID9307,Shelf-5,History,6
User0869,REG332035,CIVIL,Teacher,12:03,17:36,V,1984,02-06-2024,21-06-2024,George Orwell,BID8570,Shelf-5,General,6
User0870,REG522904,CSE,Student,13:45,13:08,III,The Alchemist,01-12-2024,18-12-2024,Paulo Coelho,BID3582,Shelf-4,Comics,1
User0871,REG731156,MECH,Teacher,17:31,17:25,I,To Kill a Mockingbird,28-05-2024,09-06-2024,Harper Lee,BID3115,Shelf-17,History,2
User0872,REG103592,ECE,Student,12:23,10:34,I,Brave New World,22-01-2023,01-02-2023,Aldous Huxley,BID8235,Shelf-16,General,0
User0873,REG541911,CIVIL,Student,08:07,13:04,II,War and Peace,26-09-2024,,Leo Tolstoy,BID9762,Shelf-7,Reference,10
User0874,REG999750,AI&DS,Teacher,09:33,16:07,III,Great Expectations,27-04-2023,13-05-2023,Charles Dickens,BID2170,Shelf-2,Reference,0
User0875,REG270093,CSE,Student,11:32,14:53,VII,The Catcher in the Rye,13-07-2024,14-07-2024,J.D. Salinger,BID3909,Shelf-18,Fiction,6
User0876,REG439442,MECH,Teacher,09:30,09:36,III,Animal Farm,17-11-2023,26-11-2023,George Orwell,BID2515,Shelf-9,Education,8
User0877,REG897657,MECH,Teacher,12:21,12:40,V,Animal Farm,22-07-2023,25-07-2023,George Orwell,BID2781,Shelf-10,Science,0
User0878,REG876751,MBA,Student,12:42,16:53,VIII,Moby-Dick,27-11-2024,02-12-2024,Herman Melville,BID7207,Shelf-13,Fiction,5
User0879,REG774150,MECH,Teacher,17:18,16:06,I,Moby-Dick,15-09-2023,03-10-2023,Herman Melville,BID6406,Shelf-15,General,0
User0880,REG216298,EEE,Teacher,12:11,14:01,V,Alice's Adventures in Wonderland,20-01-2024,28-01-2024,Lewis Carroll,BID7005,Shelf-2,Reference,6
User0881,REG873099,EEE,Teacher,08:17,10:39,VIII,War and Peace,28-05-2023,06-06-2023,Leo Tolstoy,BID8100,Shelf-9,Education,3
User0882,REG355283,MECH,Student,16:51,16:30,VIII,The Catcher in the Rye,19-09-2024,25-09-2024,J.D. Salinger,BID8276,Shelf-6,General,4
User0883,REG462891,AI&DS,Teacher,15:52,12:03,II,Moby-Dick,17-04-2024,18-04-2024,Herman Melville,BID4549,Shelf-5,Fiction,5
User0884,REG200964,AI&DS,Student,11:07,15:02,V,Alice's Adventures in Wonderland,03-04-2024,11-04-2024,Lewis Carroll,BID2226,Shelf-19,History,0
User0885,REG324736,AI&DS,Student,13:42,14:39,II,The Lord of the Rings,30-01-2024,12-02-2024,J.R.R. Tolkien,BID1561,Shelf-17,History,1
User0886,REG699766,ECE,Student,17:34,11:40,V,The Lord of the Rings,01-04-2024,13-04-2024,J.R.R. Tolkien,BID5078,Shelf-5,Science,6
User0887,REG985232,EEE,Student,12:34,11:12,V,The Adventures of Tom Sawyer,25-09-2024,27-09-2024,Mark Twain,BID5909,Shelf-18,Fiction,0
User0888,REG554859,EEE,Student,10:21,09:20,II,Alice's Adventures in Wonderland,29-01-2023,11-02-2023,Lewis Carroll,BID8825,Shelf-11,Reference,3
User0889,REG625259,CIVIL,Student,14:13,12:58,I,Pride and Prejudice,24-12-2024,,Jane Austen,BID9667,Shelf-5,Reference,6
User0890,REG562343,MBA,Teacher,17:49,15:34,VI,To Kill a Mockingbird,18-03-2023,25-03-2023,Harper Lee,BID6067,Shelf-12,Education,9
User0891,REG381930,IT,Teacher,13:27,11:49,III,1984,29-12-2024,14-01-2025,George Orwell,BID9910,Shelf-4,Fiction,8
User0892,REG699491,EEE,Teacher,09:53,15:26,III,Brave New World,30-12-2024,07-01-2025,Aldous Huxley,BID3907,Shelf-7,Science,8
User0893,REG384004,ECE,Teacher,17:44,12:00,IV,The Lord of the Rings,20-08-2024,07-09-2024,J.R.R. Tolkien,BID2398,Shelf-18,Science,4
User0894,REG732363,MECH,Student,09:32,17:33,VI,1984,28-04-2024,30-04-2024,George Orwell,BID9028,Shelf-15,General,7
User0895,REG736883,CIVIL,Student,14:32,15:03,I,The Hobbit,27-05-2023,31-05-2023,J.R.R. Tolkien,BID3797,Shelf-12,Reference,4
User0896,REG229624,IT,Teacher,17:41,10:51,III,1984,08-02-2024,13-02-2024,George Orwell,BID5097,Shelf-8,Comics,10
User0897,REG874717,IT,Teacher,12:29,14:33,V,The Catcher in the Rye,29-08-2024,05-09-2024,J.D. Salinger,BID9126,Shelf-4,Reference,5
User0898,REG752675,CIVIL,Student,12:33,17:12,I,Great Expectations,02-04-2024,11-04-2024,Charles Dickens,BID5222,Shelf-19,Technology,0
User0899,REG493810,AI&DS,Student,11:38,15:41,I,The Hobbit,29-09-2023,11-10-2023,J.R.R. Tolkien,BID2054,Shelf-4,Technology,6
User0900,REG503604,MBA,Teacher,10:21,11:24,II,To Kill a Mockingbird,30-06-2024,19-07-2024,Harper Lee,BID5964,Shelf-1,Reference,9
User0901,REG513472,CSE,Teacher,10:51,12:33,VI,The Adventures of Tom Sawyer,06-11-2024,12-11-2024,Mark Twain,BID8483,Shelf-11,Reference,8
User0902,REG702773,ECE,Teacher,15:52,13:53,V,Animal Farm,04-07-2024,11-07-2024,George Orwell,BID1886,Shelf-3,General,8
User0903,REG591628,ECE,Teacher,12:59,12:30,VII,The Hobbit,08-04-2024,14-04-2024,J.R.R. Tolkien,BID2889,Shelf-2,Science,9
User0904,REG343695,MECH,Teacher,13:45,10:49,I,Brave New World,18-05-2024,07-06-2024,Aldous Huxley,BID7424,Shelf-3,Technology,5
User0905,REG990146,EEE,Student,10:03,09:42,III,Animal Farm,23-05-2023,07-06-2023,George Orwell,BID1700,Shelf-12,Reference,1
User0906,REG283365,EEE,Teacher,13:31,10:12,I,Alice's Adventures in Wonderland,10-03-2023,22-03-2023,Lewis Carroll,BID2964,Shelf-3,Reference,6
User0907,REG268950,CSE,Student,14:46,09:54,I,Great Expectations,29-01-2024,04-02-2024,Charles Dickens,BID1874,Shelf-20,General,6
User0908,REG605939,CSE,Teacher,13:23,16:20,VI,Brave New World,22-12-2024,02-01-2025,Aldous Huxley,BID4837,Shelf-10,Technology,8
User0909,REG596768,CIVIL,Student,14:57,14:28,VI,1984,01-01-2023,18-01-2023,George Orwell,BID4068,Shelf-2,Technology,8
User0910,REG298991,CIVIL,Student,11:17,11:34,VIII,The Catcher in the Rye,12-08-2024,,J.D. Salinger,BID8264,Shelf-19,Technology,0
User0911,REG375227,IT,Teacher,15:04,08:58,VI,Animal Farm,04-07-2024,13-07-2024,George Orwell,BID2842,Shelf-18,Education,4
User0912,REG963229,IT,Teacher,15:25,08:01,VIII,Pride and Prejudice,03-09-2024,11-09-2024,Jane Austen,BID6103,Shelf-4,Comics,3
User0913,REG912408,EEE,Teacher,11:14,13:10,II,The Adventures of Tom Sawyer,04-03-2023,08-03-2023,Mark Twain,BID3802,Shelf-2,Education,7
